,accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
655,0001628280-16-019935,2016-10-04,2016-10-01,2016-10-04T18:30:52.000Z,,4,,,,13941,0,0,xslF345X03/wf-form4_147562023937228.xml,FORM 4
656,0001628280-16-019757,2016-09-23,2016-09-21,2016-09-23T18:35:58.000Z,,4,,,,6980,0,0,xslF345X03/wf-form4_147467014510458.xml,FORM 4
657,0001628280-16-019756,2016-09-23,2016-09-21,2016-09-23T18:33:57.000Z,,4,,,,11779,0,0,xslF345X03/wf-form4_147467002403491.xml,FORM 4
658,0001628280-16-019444,2016-09-07,2016-09-04,2016-09-07T18:32:02.000Z,,4,,,,8621,0,0,xslF345X03/wf-form4_147328750918915.xml,FORM 4
659,0001628280-16-019324,2016-08-31,2016-08-29,2016-08-31T18:31:42.000Z,,4,,,,11009,0,0,xslF345X03/wf-form4_147268268998840.xml,FORM 4
660,0001628280-16-019323,2016-08-31,2016-08-30,2016-08-31T18:30:38.000Z,,4,,,,5104,0,0,xslF345X03/wf-form4_147268262634629.xml,FORM 4
661,0001628280-16-019269,2016-08-26,2016-08-24,2016-08-26T16:53:09.000Z,,4,,,,19338,0,0,xslF345X03/wf-form4_147224477588332.xml,FORM 4
662,0001628280-16-019247,2016-08-25,2016-08-23,2016-08-25T18:34:42.000Z,,4,,,,8553,0,0,xslF345X03/wf-form4_147216446949087.xml,FORM 4
663,0001628280-16-019246,2016-08-25,2016-08-23,2016-08-25T18:33:08.000Z,,4,,,,8550,0,0,xslF345X03/wf-form4_147216426172341.xml,FORM 4
664,0001628280-16-019152,2016-08-18,2016-08-16,2016-08-18T18:33:46.000Z,,4,,,,4919,0,0,xslF345X03/wf-form4_147155961339791.xml,FORM 4
665,0001628280-16-019151,2016-08-18,2016-08-17,2016-08-18T18:32:51.000Z,,4,,,,4910,0,0,xslF345X03/wf-form4_147155955918611.xml,FORM 4
666,0001628280-16-019150,2016-08-18,2016-08-17,2016-08-18T18:31:30.000Z,,4,,,,5254,0,0,xslF345X03/wf-form4_147155947423717.xml,FORM 4
667,0001628280-16-019109,2016-08-17,2016-08-15,2016-08-17T18:31:29.000Z,,4,,,,8708,0,0,xslF345X03/wf-form4_147147307599444.xml,FORM 4
668,0001628280-16-019099,2016-08-16,2016-08-12,2016-08-16T18:31:35.000Z,,4,,,,8822,0,0,xslF345X03/wf-form4_147138668237470.xml,FORM 4
669,0001628280-16-018921,2016-08-11,2016-08-09,2016-08-11T18:31:38.000Z,,4,,,,9020,0,0,xslF345X03/wf-form4_147095468544061.xml,FORM 4
670,0001628280-16-018832,2016-08-09,2016-08-05,2016-08-09T18:31:10.000Z,,4,,,,6383,0,0,xslF345X03/wf-form4_147078185707166.xml,FORM 4
671,0001628280-16-018636,2016-08-05,2016-08-02,2016-08-05T18:32:27.000Z,,4,,,,5347,0,0,xslF345X03/wf-form4_147043633400483.xml,FORM 4
672,0001193125-16-672044,2016-08-04,2016-07-28,2016-08-04T17:26:33.000Z,34,8-K,001-36743,161808515,"8.01,9.01",447294,0,0,d234980d8k.htm,FORM 8-K
673,0001193125-16-664603,2016-07-29,,2016-07-29T16:11:20.000Z,33,424B2,333-210983,161794258,,475646,0,0,d219391d424b2.htm,FILED PURSUANT TO RULE 424B2
674,0001193125-16-662761,2016-07-29,,2016-07-28T19:15:32.000Z,34,FWP,333-210983,161791548,,44742,0,0,d234184dfwp.htm,FWP
675,0001193125-16-661201,2016-07-28,,2016-07-28T08:17:56.000Z,33,424B2,333-210983,161788444,,453352,0,0,d219391d424b2.htm,FILED PURSUANT TO RULE 424B2
676,0001628280-16-017809,2016-07-27,2016-06-25,2016-07-27T16:32:36.000Z,34,10-Q,001-36743,161787078,,9797615,1,0,a10-qq320166252016.htm,10-Q
677,0001628280-16-017762,2016-07-26,2016-07-26,2016-07-26T16:30:55.000Z,34,8-K,001-36743,161784653,"2.02,9.01",424534,0,0,a8-kq320166252016.htm,8-K
678,0001628280-16-017677,2016-07-20,2016-07-18,2016-07-20T18:32:04.000Z,,4,,,,6033,0,0,xslF345X03/wf-form4_146905391104938.xml,FORM 4
679,0001193125-16-628957,2016-06-22,2016-06-07,2016-06-22T16:31:03.000Z,34,8-K,001-36743,161726856,"8.01,9.01",242745,0,0,d209946d8k.htm,FORM 8-K
680,0001209191-16-128301,2016-06-16,2016-06-14,2016-06-16T18:30:33.000Z,,4,,,,9140,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
681,0001193125-16-616649,2016-06-08,,2016-06-08T16:11:42.000Z,33,424B2,333-210983,161703684,,438434,0,0,d170613d424b2.htm,FILED PURSUANT TO RULE 424B2
682,0001193125-16-615362,2016-06-07,,2016-06-07T16:42:50.000Z,34,FWP,333-210983,161701731,,13100,0,0,d205760dfwp.htm,FWP
683,0001193125-16-614374,2016-06-07,,2016-06-06T21:21:32.000Z,33,424B2,333-210983,161699852,,436621,0,0,d170613d424b2.htm,FILED PURSUANT TO RULE 424B2
684,0001209191-16-125278,2016-06-02,2016-05-31,2016-06-02T18:30:41.000Z,,4,,,,4710,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
685,0001209191-16-124774,2016-06-01,2016-05-27,2016-06-01T18:32:17.000Z,,4,,,,5178,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
686,0001209191-16-124773,2016-06-01,2016-05-29,2016-06-01T18:31:35.000Z,,4,,,,9072,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
687,0001209191-16-124771,2016-06-01,2016-05-27,2016-06-01T18:30:49.000Z,,4,,,,4617,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
688,0001209191-16-124457,2016-05-31,2016-05-26,2016-05-31T18:33:48.000Z,,4,,,,4973,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
689,0001209191-16-124453,2016-05-31,2016-05-26,2016-05-31T18:32:42.000Z,,4,,,,6276,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
690,0001209191-16-123335,2016-05-25,2016-05-23,2016-05-25T18:32:30.000Z,,4,,,,4992,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
691,0001209191-16-117168,2016-05-03,2016-05-01,2016-05-03T20:01:19.000Z,,4,,,,13688,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
692,0001193125-16-564177,2016-04-28,,2016-04-28T17:11:10.000Z,33,S-3ASR,333-210983,161601070,,332586,0,0,d148887ds3asr.htm,S-3ASR
693,0001193125-16-559625,2016-04-27,2016-03-26,2016-04-27T16:32:53.000Z,34,10-Q,001-36743,161595799,,6290156,1,0,d165350d10q.htm,10-Q
694,0001193125-16-556520,2016-04-26,2016-04-26,2016-04-26T16:31:09.000Z,34,8-K,001-36743,161592349,"2.02,9.01",162435,1,0,d325078d8k.htm,FORM 8-K
695,0001209191-16-114938,2016-04-19,2016-04-15,2016-04-19T18:31:45.000Z,,4,,,,16875,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
696,0001209191-16-114936,2016-04-19,2016-04-15,2016-04-19T18:31:12.000Z,,4,,,,9058,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
697,0001209191-16-114935,2016-04-19,2016-04-15,2016-04-19T18:30:39.000Z,,4,,,,16593,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
698,0001209191-16-113272,2016-04-05,2016-04-01,2016-04-05T18:33:38.000Z,,4,,,,11229,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
699,0001209191-16-113271,2016-04-05,2016-04-01,2016-04-05T18:33:07.000Z,,4,,,,9074,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
700,0001209191-16-113269,2016-04-05,2016-04-01,2016-04-05T18:32:37.000Z,,4,,,,15094,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
701,0001209191-16-113268,2016-04-05,2016-04-01,2016-04-05T18:32:06.000Z,,4,,,,9067,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
702,0001209191-16-113266,2016-04-05,2016-04-01,2016-04-05T18:31:36.000Z,,4,,,,9094,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
703,0001209191-16-113265,2016-04-05,2016-04-01,2016-04-05T18:31:02.000Z,,4,,,,12784,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
704,0001209191-16-111818,2016-04-01,2016-03-30,2016-04-01T18:33:33.000Z,,4,,,,5621,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
705,0001193125-16-523320,2016-03-30,,2016-03-30T13:31:07.000Z,34,SD,001-36743,161538428,,336544,0,0,d168894dsd.htm,FORM SD
706,0001193125-16-516891,2016-03-24,2016-03-17,2016-03-24T16:13:11.000Z,34,8-K,001-36743,161527208,"8.01,9.01",324325,0,0,d161597d8k.htm,FORM 8-K
707,0001209191-16-110273,2016-03-23,2016-03-21,2016-03-23T18:31:48.000Z,,4,,,,11476,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
708,0001209191-16-110272,2016-03-23,2016-03-21,2016-03-23T18:31:16.000Z,,4,,,,9318,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
709,0001209191-16-110271,2016-03-23,2016-03-21,2016-03-23T18:30:43.000Z,,4,,,,12651,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
710,0001193125-16-510499,2016-03-18,,2016-03-18T17:07:52.000Z,33,424B2,333-188191,161516824,,455161,0,0,d160217d424b2.htm,FILED PURSUANT TO RULE 424B2
711,0001193125-16-509001,2016-03-18,,2016-03-17T20:00:06.000Z,34,FWP,333-188191,161513910,,30837,0,0,d168347dfwp.htm,FREE WRITING PROSPECTUS
712,0001209191-16-109249,2016-03-17,2016-03-15,2016-03-17T18:30:28.000Z,,4,,,,5172,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
713,0001193125-16-507590,2016-03-17,,2016-03-17T08:46:39.000Z,33,424B2,333-188191,161511310,,436602,0,0,d160217d424b2.htm,FILED PURSUANT TO RULE 424B2
714,0001209191-16-107130,2016-03-08,2016-03-04,2016-03-08T18:31:46.000Z,,4,,,,9392,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
715,0001209191-16-104163,2016-03-01,2016-02-26,2016-03-01T18:34:41.000Z,,4,,,,5641,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
716,0001209191-16-104160,2016-03-01,2016-02-26,2016-03-01T18:34:07.000Z,,4,,,,5644,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
717,0001209191-16-104159,2016-03-01,2016-02-26,2016-03-01T18:33:31.000Z,,4,,,,5667,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
718,0001209191-16-104158,2016-03-01,2016-02-26,2016-03-01T18:32:56.000Z,,4,,,,5653,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
719,0001209191-16-104157,2016-03-01,2016-02-26,2016-03-01T18:32:23.000Z,,4,,,,5653,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
720,0001209191-16-104155,2016-03-01,2016-02-26,2016-03-01T18:31:39.000Z,,4,,,,5639,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
721,0001209191-16-104154,2016-03-01,2016-02-26,2016-03-01T18:31:01.000Z,,4,,,,5650,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
722,0001193125-16-488223,2016-03-01,2016-02-26,2016-03-01T16:32:05.000Z,34,8-K,001-36743,161473818,"5.02,5.07,9.01",156160,0,0,d150918d8k.htm,FORM 8-K
723,0001193125-16-473562,2016-02-23,2016-02-16,2016-02-23T16:13:37.000Z,34,8-K,001-36743,161448489,"8.01,9.01",618263,0,0,d143184d8k.htm,8-K
724,0001209191-16-099481,2016-02-17,2016-02-15,2016-02-17T18:30:30.000Z,,4,,,,9502,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
725,0001193125-16-467194,2016-02-17,,2016-02-17T16:44:55.000Z,33,424B2,333-188191,161433910,,523494,0,0,d60003d424b2.htm,FILED PURSUANT TO RULE 424B2
726,0001193125-16-466166,2016-02-17,,2016-02-17T06:08:10.000Z,34,FWP,333-188191,161431535,,93603,0,0,d136832dfwp.htm,FREE WRITING PROSPECTUS
727,0001193125-16-463982,2016-02-16,,2016-02-16T08:24:41.000Z,33,424B2,333-188191,161423233,,491364,0,0,d60003d424b2.htm,FILED PURSUANT TO RULE 424B2
728,0000932471-16-011528,2016-02-10,,2016-02-10T14:15:25.000Z,34,SC 13G/A,005-33632,161404831,,39583,0,0,appleinc.htm,
729,0001209191-16-095503,2016-02-03,2016-02-01,2016-02-03T18:35:58.000Z,,4,,,,11643,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
730,0001209191-16-095501,2016-02-03,2016-02-01,2016-02-03T18:35:20.000Z,,4,,,,8838,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
731,0001209191-16-095500,2016-02-03,2016-02-01,2016-02-03T18:34:43.000Z,,4,,,,11075,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
732,0001209191-16-095498,2016-02-03,2016-02-01,2016-02-03T18:33:54.000Z,,4,,,,8845,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
733,0001209191-16-095495,2016-02-03,2016-02-01,2016-02-03T18:32:50.000Z,,4,,,,9532,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
734,0001209191-16-095494,2016-02-03,2016-02-01,2016-02-03T18:31:59.000Z,,4,,,,8863,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
735,0001209191-16-095491,2016-02-03,2016-02-01,2016-02-03T18:31:01.000Z,,4,,,,7143,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
736,0001193125-16-439878,2016-01-27,2015-12-26,2016-01-27T16:32:03.000Z,34,10-Q,001-36743,161365395,,5367146,1,0,d66145d10q.htm,FORM 10-Q
737,0001193125-16-438421,2016-01-26,2016-01-26,2016-01-26T16:31:06.000Z,34,8-K,001-36743,161361839,"2.02,9.01",693189,0,0,d22806d8k.htm,FORM 8-K
738,0000215457-16-002043,2016-01-25,,2016-01-25T13:46:40.000Z,34,SC 13G/A,005-33632,161358253,,13554,0,0,apple.inc.2015.txt,
739,0001214659-16-008862,2016-01-14,,2016-01-14T11:12:26.000Z,34,PX14A6G,001-36743,161342219,,52823,0,0,m112160px14a6g.htm,
740,0001193125-16-422534,2016-01-06,,2016-01-06T16:32:35.000Z,34,DEFA14A,001-36743,161327260,,659192,0,0,d10999ddefa14a.htm,DEFINITIVE ADDITIONAL MATERIALS
741,0001193125-16-422528,2016-01-06,2016-02-26,2016-01-06T16:30:09.000Z,34,DEF 14A,001-36743,161327205,,2288246,0,0,d79474ddef14a.htm,DEF 14A
742,0001209191-15-087193,2015-12-28,2015-12-16,2015-12-28T20:01:01.000Z,,3,,,,11825,0,0,xslF345X02/doc3.xml,FORM 3 SUBMISSION
743,0001193125-15-410853,2015-12-22,2015-12-21,2015-12-22T16:33:05.000Z,34,8-K,001-36743,151302514,"5.03,9.01",193396,0,0,d55543d8k.htm,8-K
744,0001193125-15-406279,2015-12-17,2015-12-16,2015-12-17T16:30:59.000Z,34,8-K,001-36743,151294008,5.02,14852,0,0,d107635d8k.htm,8-K
745,9999999997-15-015765,2015-12-14,2015-10-16,2015-12-16T11:08:29.000Z,34,NO ACT,001-36743,15008450,,1381,0,0,9999999997-15-015765.paper,AUTO-GENERATED PAPER DOCUMENT
746,9999999997-15-016011,2015-12-11,2015-10-19,2015-12-30T16:52:10.000Z,34,NO ACT,001-36743,15008488,,1381,0,0,9999999997-15-016011.paper,AUTO-GENERATED PAPER DOCUMENT
747,9999999997-15-014868,2015-11-16,2015-11-11,2015-11-24T16:30:14.000Z,34,NO ACT,001-36743,15008356,,1381,0,0,9999999997-15-014868.paper,AUTO-GENERATED PAPER DOCUMENT
748,9999999997-15-014867,2015-11-16,2015-09-25,2015-11-24T16:28:03.000Z,34,NO ACT,001-36743,15008355,,1381,0,0,9999999997-15-014867.paper,AUTO-GENERATED PAPER DOCUMENT
749,0001209191-15-079403,2015-11-10,2015-11-09,2015-11-10T18:30:58.000Z,,4,,,,4865,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
750,0001209191-15-078971,2015-11-06,2015-11-04,2015-11-06T18:31:01.000Z,,4,,,,8089,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
751,0001209191-15-078197,2015-11-03,2015-11-02,2015-11-03T18:48:31.000Z,,4,,,,7227,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
752,0001209191-15-078196,2015-11-03,2015-10-30,2015-11-03T18:47:43.000Z,,4,,,,7216,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
753,0001209191-15-078195,2015-11-03,2015-10-30,2015-11-03T18:47:00.000Z,,4,,,,12818,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
754,0001193125-15-356351,2015-10-28,2015-09-26,2015-10-28T16:31:09.000Z,34,10-K,001-36743,151180619,,9594425,1,0,d17062d10k.htm,FORM 10-K
755,0001193125-15-354756,2015-10-27,2015-10-27,2015-10-27T16:30:36.000Z,34,8-K,001-36743,151178125,"2.02,9.01",153314,0,0,d74332d8k.htm,8-K
756,0001209191-15-076492,2015-10-22,2015-10-20,2015-10-22T18:46:45.000Z,,4,,,,5171,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
757,0001209191-15-076174,2015-10-19,2015-10-15,2015-10-19T18:31:55.000Z,,4,,,,9063,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
758,0001209191-15-076173,2015-10-19,2015-10-15,2015-10-19T18:31:23.000Z,,4,,,,11228,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
759,0001209191-15-076172,2015-10-19,2015-10-15,2015-10-19T18:30:49.000Z,,4,,,,16589,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
760,0001209191-15-074803,2015-10-07,2015-10-05,2015-10-07T21:49:17.000Z,,4,,,,8040,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
761,0001209191-15-074802,2015-10-07,2015-10-05,2015-10-07T21:48:49.000Z,,4,,,,8036,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
762,0001209191-15-074801,2015-10-07,2015-10-05,2015-10-07T21:48:17.000Z,,4,,,,8064,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
763,0001209191-15-074800,2015-10-07,2015-10-05,2015-10-07T21:47:21.000Z,,4,,,,8031,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
764,0001209191-15-074797,2015-10-07,2015-10-05,2015-10-07T21:46:12.000Z,,4,,,,12304,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
765,0001209191-15-074796,2015-10-07,2015-10-05,2015-10-07T21:44:51.000Z,,4,,,,7392,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
766,0001209191-15-074795,2015-10-07,2015-10-05,2015-10-07T21:44:20.000Z,,4,,,,8028,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
767,0001209191-15-074794,2015-10-07,2015-10-05,2015-10-07T21:43:52.000Z,,4,,,,8023,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
768,0001209191-15-074792,2015-10-07,2015-10-05,2015-10-07T21:43:19.000Z,,4,,,,9735,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
769,0001209191-15-074155,2015-10-05,2015-10-01,2015-10-05T18:36:31.000Z,,4,,,,17528,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
770,0001209191-15-074153,2015-10-05,2015-10-01,2015-10-05T18:35:45.000Z,,4,,,,13312,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
771,0001209191-15-074152,2015-10-05,2015-10-01,2015-10-05T18:35:01.000Z,,4,,,,16641,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
772,0001209191-15-074151,2015-10-05,2015-10-01,2015-10-05T18:34:20.000Z,,4,,,,12952,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
773,0001209191-15-074148,2015-10-05,2015-10-01,2015-10-05T18:33:00.000Z,,4,,,,12921,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
774,0001209191-15-074146,2015-10-05,2015-10-01,2015-10-05T18:32:20.000Z,,4,,,,12951,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
775,0001209191-15-074143,2015-10-05,2015-10-01,2015-10-05T18:31:30.000Z,,4,,,,16312,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
776,0001209191-15-073531,2015-10-02,2015-10-01,2015-10-02T18:35:37.000Z,,4,,,,5612,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
777,0001209191-15-073530,2015-10-02,2015-10-01,2015-10-02T18:33:49.000Z,,3,,,,6815,0,0,xslF345X02/doc3.xml,FORM 3 SUBMISSION
778,0001193125-15-336615,2015-10-02,2015-10-01,2015-10-02T16:30:10.000Z,34,8-K,001-36743,151140741,5.02,15305,0,0,d10101d8k.htm,FORM 8-K
779,9999999997-15-013472,2015-09-18,,2015-09-18T10:06:12.000Z,34,CERTNYS,001-36743,15008273,,1347,0,0,9999999997-15-013472.paper,AUTO-GENERATED PAPER DOCUMENT
780,0001209191-15-071245,2015-09-17,2015-09-15,2015-09-17T18:31:14.000Z,,4,,,,8997,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
781,0001193125-15-322479,2015-09-17,,2015-09-17T16:37:33.000Z,34,8-A12B,001-36743,151112599,,17554,0,0,d88188d8a12b.htm,FORM 8-A12B
782,0001193125-15-322466,2015-09-17,2015-09-10,2015-09-17T16:31:39.000Z,34,8-K,001-36743,151112559,"8.01,9.01",284884,0,0,d31615d8k.htm,8-K
783,0001193125-15-318535,2015-09-11,,2015-09-11T16:46:13.000Z,33,424B2,333-188191,151103736,,459736,0,0,d13049d424b2.htm,FILED PURSUANT TO RULE 424B2
784,0001193125-15-317144,2015-09-10,,2015-09-10T15:08:08.000Z,34,FWP,333-188191,151101040,,21426,0,0,d92507dfwp.htm,FREE WRITING PROSPECTUS
785,0001193125-15-316498,2015-09-10,,2015-09-10T06:06:46.000Z,33,424B2,333-188191,151099977,,446776,0,0,d13049d424b2.htm,FILED PURSUANT TO RULE 424B2
786,0001209191-15-070022,2015-09-09,2015-09-04,2015-09-09T20:01:15.000Z,,4,,,,15653,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
787,0000000000-15-044866,2015-09-09,,2015-09-09T12:44:51.000Z,,UPLOAD,,,,33225,0,0,filename1.pdf,
788,0001193125-15-307923,2015-08-31,,2015-08-31T13:11:59.000Z,,CORRESP,,,,51647,0,0,filename1.htm,
789,0001209191-15-067882,2015-08-25,2015-08-24,2015-08-25T21:51:16.000Z,,4,,,,11639,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
790,0001209191-15-067879,2015-08-25,2015-08-24,2015-08-25T21:46:33.000Z,,4,,,,12682,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
791,0001209191-15-066683,2015-08-18,2015-08-15,2015-08-18T18:32:10.000Z,,4,,,,9495,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
792,9999999997-15-012341,2015-08-03,,2015-08-03T16:06:29.000Z,34,CERTNYS,001-36743,15007939,,1347,0,0,9999999997-15-012341.paper,AUTO-GENERATED PAPER DOCUMENT
793,0001193125-15-273818,2015-08-03,,2015-08-03T06:04:58.000Z,34,8-A12B,001-36743,151020968,,17618,0,0,d32826d8a12b.htm,FORM 8-A12B
794,0001193125-15-273023,2015-07-31,2015-07-24,2015-07-31T16:35:41.000Z,34,8-K,001-36743,151019763,"8.01,9.01",295730,0,0,d12789d8k.htm,FORM 8-K
795,0000899243-15-001800,2015-07-28,2015-07-24,2015-07-28T18:31:06.000Z,,4,,,,11585,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
796,0000899243-15-001799,2015-07-28,2015-07-24,2015-07-28T18:30:31.000Z,,4,,,,7208,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
797,0001193125-15-264078,2015-07-27,,2015-07-27T16:24:13.000Z,33,424B2,333-188191,151007324,,453963,0,0,d12679d424b2.htm,FILED PURSUANT TO RULE 424B2
798,0001193125-15-262731,2015-07-24,,2015-07-24T16:06:02.000Z,34,FWP,333-188191,151004715,,21025,0,0,d95725dfwp.htm,FREE WRITING PROSPECTUS
799,0001193125-15-261843,2015-07-24,,2015-07-24T06:11:28.000Z,33,424B2,333-188191,151003372,,445254,0,0,d12679d424b2.htm,FILED PURSUANT TO RULE 424B2
800,0001193125-15-259935,2015-07-22,2015-06-27,2015-07-22T17:01:17.000Z,34,10-Q,001-36743,151000501,,6580324,1,0,d927922d10q.htm,FORM 10-Q
801,0001181431-15-008793,2015-07-21,2015-07-18,2015-07-21T20:33:11.000Z,,4,,,,20067,0,0,xslF345X03/rrd426012.xml,2015.07.18 AHRENDTS RSU VESTING
802,0001193125-15-258464,2015-07-21,2015-07-21,2015-07-21T16:30:58.000Z,34,8-K,001-36743,15998142,"2.02,9.01",149986,0,0,d927923d8k.htm,FORM 8-K
803,0001181431-15-008603,2015-06-26,2015-06-24,2015-06-26T18:33:51.000Z,,4,,,,6892,0,0,xslF345X03/rrd425932.xml,2015.06.26 RICCIO FORM 4 - 10B5-1 SALE
804,0001193125-15-219298,2015-06-10,2015-06-03,2015-06-10T16:05:10.000Z,34,8-K,001-36743,15923574,"8.01,9.01",193764,0,0,d938654d8k.htm,FORM 8-K
805,0001193125-15-213423,2015-06-04,,2015-06-04T16:39:24.000Z,33,424B2,333-188191,15913403,,448436,0,0,d933467d424b2.htm,FILED PURSUANT TO RULE 424B2
806,0001193125-15-212514,2015-06-04,,2015-06-04T06:09:36.000Z,34,FWP,333-188191,15911812,,10653,0,0,d933467dfwp.htm,FREE WRITING PROSPECTUS
807,0001181431-15-007696,2015-06-01,2015-05-28,2015-06-01T18:30:45.000Z,,4,,,,8941,0,0,xslF345X03/rrd425345.xml,2015.05.28 LEVINSON FORM 4 - OPTION EXERCISE/SALE
808,0001193125-15-207526,2015-06-01,,2015-06-01T07:06:52.000Z,33,424B2,333-188191,15901228,,447465,0,0,d933467d424b2.htm,FILED PURSUANT TO RULE 424B2
809,0001181431-15-007653,2015-05-29,2015-05-27,2015-05-29T18:54:18.000Z,,4,,,,8292,0,0,xslF345X03/rrd425310.xml,2015.05.27 RICCIO FORM 4 - 10B5-1 SALE
810,0001181431-15-007652,2015-05-29,2015-05-28,2015-05-29T18:53:07.000Z,,4,,,,4993,0,0,xslF345X03/rrd425353.xml,2015.05.29 COOK FORM 4 - GIFT
811,0000000000-15-027161,2015-05-19,,2015-05-19T16:31:08.000Z,,UPLOAD,,,,140787,0,0,filename1.pdf,
812,0001193125-15-186064,2015-05-13,2015-05-06,2015-05-13T17:07:42.000Z,34,8-K,001-36743,15859218,"8.01,9.01",478712,0,0,d923398d8k.htm,FORM 8-K
813,0001193125-15-177428,2015-05-07,,2015-05-07T17:27:49.000Z,33,424B2,333-188191,15843153,,447986,0,0,d889792d424b2.htm,FILED PURSUANT TO RULE 424B2
814,0001193125-15-175208,2015-05-07,,2015-05-06T20:30:36.000Z,34,FWP,333-188191,15838994,,57736,0,0,d889792dfwp.htm,FREE WRITING PROSPECTUS
815,0001193125-15-173308,2015-05-06,,2015-05-06T08:00:07.000Z,33,424B2,333-188191,15835121,,422598,0,0,d889792d424b2.htm,FILED PURSUANT TO RULE 424B2
